"Region","Regional Contact","Regional Review","Regional Contact Comments","Project","Species","Caribou Ecotype","Caribou Population Unit","Management Area","WLH ID","Animal ID","Sex","Life Stage","Calf at Heel","Ear Tag Right","Ear Tag Left","Device ID","Radio Frequency","Re-capture","Trans-location","Collar Type","Collar Make","Collar Model","Satellite Network","Capture Date","Capture Date Year","Capture Date Month","Capture UTM Zone","Capture UTM Easting","Capture UTM Northing","Release Date","Animal Status","Collar Status","Collar Status Details","Deactivated?","Mortality Date","Malfunction Date","Retreival Date","Mortality UTM Zone","Mortality UTM Easting","Mortality UTM Northing","Max Transmission Date","2014/3","2014/4","2014/5","2014/6","2014/7","2014/8","2014/9","2014/10","2014/11","2014/12","2015/1","2015/2","2015/3","2015/4","2015/5","2015/6","2015/7","2015/8","2015/9","2015/10","2015/11","2015/12","2016/01","2016/02","2016/03","2016/04","2016/05","2016/06","2016/07","2016/08","2016/09","2016/10","2016/11","2016/12","2017/01","2017/02","2017/03","2017/04","2017/05","2017/06","2017/07","2017/08","2017/09","2017/10","2017/11","2017/12","2018/01","2018/02","2018/03","2018/04","2018/05","2018/06","2018/07","2018/08","2018/09","2018/10","2018/11","2018/12","2019/1","2019/2","2019/3","2019/4","2019/5","2019/6","2019/7","2019/8","2019/9","2019/10","2019/11","2019/12","2020/01","2020/02","Mortality Review","Comments","Database Notes","CID" 
"Omineca","Mike Klaczek","","","","Wolf","Southern Mountain-south group","Hart Ranges","Hart Ranges","","","F","","","","","81221.0","149.95","N","N","GPS","Lotek","","Iridium","43499.0","2019.0","2.0","","","","","Alive","Deployed","Active","","","","","","","","43592.417465278","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","266.0","287.0","180.0","26.0","","","","","","","","","","Appears active - spatial review May 4, 2019. Email alert 03-Jan-19, mortality file Jan 9, 2019",".  Is this a new deployment?","","1039.0"
"Omineca","Mike Klaczek","","","","Wolf","Southern Mountain-south group","Hart Ranges","Hart Ranges","","","F","","","","","81222.0","149.96","N","N","GPS","Lotek","","Iridium","43499.0","2019.0","2.0","","","","","Alive","Deployed","Potential Malfunction","","","","","","","","43574.250590278","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","291.0","305.0","17.0","","","","","","","","","","","No evidence of mortality - spatial review, last data 19/04/2019, Malfunction? Email alert 03-Jan-19, mortality file Jan 9, 2019",".  Is this a new deployment?","","1040.0"
"Omineca","Mike Klaczek","","","","Wolf","Southern Mountain-south group","Hart Ranges","Hart Ranges","","","F","","","","","81223.0","149.97","N","N","GPS","Lotek","","Iridium","43498.0","2019.0","2.0","","","","","Alive","Deployed","Potential Mortality","","","","","","","","43734.644733796","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","281.0","309.0","301.0","287.0","239.0","256.0","31.0","8.0","","","","","","Email alert Aug 2, mortality file Aug 12, 2019. Email alert 03-Jan-19, mortality file Jan 9, 2019 (active on May 4 spatial review).",".  Is this a new deployment?","","1041.0"
"Omineca","Mike Klaczek","","","","Wolf","Southern Mountain-south group","Hart Ranges","Hart Ranges","","","F","","","","","81224.0","149.98","N","N","GPS","Lotek","","Iridium","43498.0","2019.0","2.0","","","","","Alive","Deployed","Active","","","","","","","","43769.25068287","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","281.0","297.0","295.0","250.0","224.0","271.0","297.0","317.0","312.0","","","","","Appears active - spatial review May 4, 2019. Email alert 03-Jan-19, mortality file Jan 9, 2019",".  Is this a new deployment?","","1042.0"
"Peace","Mike Bridger","Mike Bridger","","Pink Mountain Wolf Control","Wolf","","","South Peace","","","M","NR","","","","81225.0","151.9709930419922","N","N","GPS","Lotek","Iridium","Iridium","43521.0","2019.0","2.0","","","","","Alive","Deployed","Potential Mortality","","","","","","","","43879.5675","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.0","205.0","53.0","44.0","41.0","41.0","46.0","37.0","40.0","45.0","109.0","151.0","85.0","",".  ","","1043.0"
"Peace","Mike Bridger","Mike Bridger","","PNCP Wolf Control","Wolf","","","Dinosaur Lake","","","","A","","","","81226.0","152.0399932861328","N","N","GPS","Lotek","Iridium","Iridium","","","","","","","","Unknown","Not Deployed","Offline","","","","","","","","43880.500405093","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","164.0","240.0","","","","","","","","","","","","16.0","158.0","POTENTIAL MORTALITY - spatial review, last data 21/01/2019. Email alert Jan 20, mortality file Jan 23, 2019. Email alert Dec 10, 11, and mortality file downloaded Dec 12, 2018.",".  ","","1044.0"
"Omineca","Mike Klaczek","Mike Bridger","","","Wolf","","","Hart Ranges","","","M","","","","","81227.0","152.0709991455078","N","N","GPS","Lotek","","Iridium","","","","","","","","Unknown","Retrieved","Offline","Y","","","","","","","43481.166712963","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.0","","","","","","","","","","","","","","",".  Collar testing?","","1045.0"
"Peace","Mike Bridger","Mike Bridger","Active - Collared on Dinosaur Lake; 3 others observed. ","PNCP Wolf Control","Wolf","","","South Peace","","","","NR","","","","81228.0","152.071","N","N","GPS","Lotek","Iridium","Iridium","","","","","","","","Alive","Deployed","Active","","","","","","","","43816.500381944","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.0","18.0","158.0","48.0","44.0","28.0","37.0","42.0","39.0","49.0","60.0","34.0","","","Email alert 15-Jan-19, mortality file Jan 16, 2019",".  ","","1046.0"
"Peace","Mike Bridger","Mike Bridger","Active - Collared Jan.2019 near Tumbler","PNCP Wolf Control","Wolf","","","South Peace","","","F","NR","","","","81229.0","152.27099609375","N","N","GPS","Lotek","Iridium","Iridium","","","","","","","","Alive","Deployed","Active","","","","","","","","43777.500706019","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","132.0","184.0","199.0","54.0","44.0","41.0","34.0","31.0","39.0","40.0","11.0","","","","",".  ","","1047.0"
"Peace","Mike Bridger","Mike Bridger","Active - Collared Jan. 2019 near Johnson Cr. Rd. ","PNCP Wolf Control","Wolf","","","South Peace","","","","NR","","","","81230.0","152.37100219726562","N","N","GPS","Lotek","Iridium","Iridium","","","","","","","","Alive","Deployed","Active","","","","","","","","43880.333738426","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","157.0","206.0","201.0","52.0","39.0","33.0","34.0","45.0","49.0","54.0","52.0","95.0","148.0","88.0","",".  ","","1048.0"
"Peace","Mike Bridger","Mike Bridger","Actvive - Collared one out of a pack of 4.","PNCP Wolf Control","Wolf","","","South Peace","","","F","F","","","","81231.0","152.5399932861328","N","N","GPS","Lotek","Iridium","Iridium","","","","","","","","Alive","Deployed","Active","","","","","","","","43880.500405093","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.0","1.0","160.0","52.0","45.0","42.0","42.0","46.0","41.0","48.0","46.0","113.0","163.0","97.0","Email alert 15-Jan-19, mortality file Jan 16, 2019, 18-Jan-19.",".  ","","1049.0"
"Peace","Mike Bridger","Mike Bridger","Active - Collared near Hook Lake Jan. 2019","PNCP Wolf Control","Wolf","","","South Peace","","","","NR","","","","81232.0","152.74000549316406","N","N","GPS","Lotek","Iridium","Iridium","","","","","","","","Alive","Deployed","Active","","","","","","","","43839.667048611","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106.0","197.0","210.0","60.0","51.0","31.0","40.0","51.0","47.0","47.0","49.0","104.0","47.0","","",".  ","","1050.0"
"Peace","Mike Bridger","Mike Bridger","Active - Collared Jan. 2019 north of Hasler; pack of 4","PNCP Wolf Control","Wolf","","","South Peace","","","","NR","","","","81233.0","152.83999633789062","N","N","GPS","Lotek","Iridium","Iridium","","","","","","","","Alive","Deployed","Active","","","","","","","","43783.000613426","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","141.0","184.0","203.0","46.0","40.0","38.0","37.0","45.0","41.0","44.0","4.0","","","","",".  ","","1051.0"
"Peace","Mike Bridger","Mike Bridger","Offline - Appeared to be lone male on lake.  Deactivated","PNCP Wolf Control","Wolf","","","South Peace","","","M","M","","","","81234.0","152.94000244140625","N","N","GPS","Lotek","Iridium","Iridium","","","","","","","","Potential Mortality","Deployed","Offline","","","","","","","","43691.000775463","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.0","13.0","149.0","52.0","49.0","48.0","47.0","21.0","","","","","","","POTENTIAL MORTALITY - spatial review. Email alert 15-Jan-19, mortality file Jan 16, 2019, 18-Jan-19.",".  Is this a new deployment?","","1052.0"
"Peace","Mike Bridger","Mike Bridger","","PNCP Wolf Control","Wolf","","","South Peace","","","","NR","","","","81236.0","153.13999938964844","N","N","GPS","Lotek","Iridium","Iridium","","","","","","","","Alive","Deployed","Active","","","","","","","","43880.667395833","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","137.0","197.0","225.0","202.0","198.0","182.0","179.0","201.0","178.0","191.0","202.0","192.0","160.0","99.0","",".  ","","1053.0"
"Peace","Mike Bridger","Mike Bridger","","PNCP Wolf Control","Wolf","","","South Peace","","","F","F","","","","81238.0","153.47000122070312","N","N","GPS","Lotek","Iridium","Iridium","","","","","","","","Alive","Deployed","Active","","","","","","","","43880.500381944","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0","5.0","147.0","51.0","17.0","37.0","27.0","41.0","44.0","51.0","44.0","94.0","162.0","105.0","Email alert 15-Jan-19, mortality file Jan 16, 2019",".  ","","1054.0"
"Peace","Mike Bridger","Mike Bridger","Tenative deployment South Peace 2018-19","PNCP Wolf Control","Wolf","","","South Peace","","","","NR","","","","81240.0","153.6699981689453","N","N","GPS","Lotek","Iridium","Iridium","","","","","","","","Unknown","Not Deployed","Offline","","","","","","","","43814.512881944","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0","","","","","","","","","","","6.0","","","Email alert 15-Jan-19, mortality file Jan 16, 2019",".  Collar testing?","","1055.0"
"Peace","Mike Bridger","Mike Bridger","Not deployed","","Wolf","","","","18-13694","","","","","","","81242.0","154.1","N","N","GPS","Lotek","Iridium","Iridium","","","","","","","","Unknown","Not Deployed","Offline","","","","","","","","43833.500405093","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.0","","52.0","","","","","","","","","","","10.0","","Email alert Dec 10, 11, and mortality file downloaded Dec 12, 2018.",".  Collar testing?","","1056.0"
"Peace","Mike Bridger","Mike Bridger","","","Wolf","","","Pink Mountain","18-13693","","M","SA","","","","81244.0","154.3000030517578","N","N","GPS","Lotek","Iridium","Iridium","43519.0","2019.0","2.0","","","","","Alive","Deployed","Active","","","","","","","","43880.000659722","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.0","289.0","54.0","55.0","52.0","60.0","61.0","58.0","55.0","57.0","114.0","168.0","95.0","Email alert Dec 10, 11, and mortality file downloaded Dec 12, 2018.",".  ","","1057.0"
"Peace","Mike Bridger","Mike Bridger","","Pink Mountain Wolf Control","Wolf","","","Pink Mountain","18-13698","","F","SA","","","","81247.0","154.25","N","N","GPS","Lotek","Iridium","Iridium","43523.0","2019.0","2.0","","","","","Alive","Deployed","Active","","","","","","","","43880.667071759","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.0","268.0","52.0","52.0","44.0","45.0","51.0","49.0","47.0","49.0","115.0","168.0","94.0","Appears active - spatial review May 4, 2019. Email alert Dec 10/11, 2018, 05-Mar-19, mortality file Dec 12, 2018, 05-Mar-19.",".  Is this a new deployment?","","1058.0"
"Peace","Mike Bridger","Mike Bridger","","Pink Mountain Wolf Control","Wolf","","","Pink Mountain","18-13692","","M","SA","","","","81248.0","154.6999969482422","N","N","GPS","Lotek","Iridium","Iridium","43485.0","2019.0","1.0","","","","","Alive","Deployed","Active","","","","","","","","43880.500381944","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.0","202.0","254.0","50.0","55.0","31.0","43.0","40.0","47.0","56.0","47.0","110.0","162.0","88.0","Email alert Dec 10, 11, and mortality file downloaded Dec 12, 2018.",".  ","","1059.0"
"Peace","Mike Bridger","Mike Bridger","","Pink Mountain Wolf Control","Wolf","","","Pink Mountain","","","M","SA","","","","81250.0","154.89999389648438","N","N","GPS","Lotek","Iridium","Iridium","43449.0","2018.0","12.0","","","","","Mortality","Deployed","Mortality","Y","","","","","","","43880.500381944","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.0","186.0","210.0","274.0","52.0","52.0","48.0","47.0","51.0","54.0","56.0","57.0","112.0","186.0","112.0","Email alert Dec 10, 11, and mortality file downloaded Dec 12, 2018.",".  ","","1060.0"
"Peace","Mike Bridger","Mike Bridger","","Pink Mountain Wolf Control","Wolf","","","Pink Mountain","18-13691","","M","SA","","","","81251.0","155.0","N","N","GPS","Lotek","Iridium","Iridium","","","","","","","","Alive","Deployed","Active","","","","","","","","43880.500729167","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0","38.0","171.0","280.0","52.0","41.0","45.0","51.0","53.0","50.0","53.0","53.0","122.0","118.0","82.0","Email alert Dec 10, 11, and mortality file downloaded Dec 12, 2018.",".  ","","1061.0"
"Peace","Mike Bridger","Mike Bridger","","Pink Mountain Wolf Control","Wolf","","","Pink Mountain","18-13695","","F","A","","","","81255.0","155.4","N","N","GPS","Lotek","Iridium","Iridium","43521.0","2019.0","2.0","","","","","Alive","Deployed","Active","","","","","","","","43735.000416667","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.0","252.0","52.0","50.0","49.0","55.0","39.0","29.0","","","","","","Email alert Dec 10, 11, and mortality file downloaded Dec 12, 2018.",".  ","","1062.0"
"Kootenay","Aaron Reid","","","","Wolf","","","Lost Creek","","33687","","","","","","33687.0","151.47","N","N","GPS","Lotek","","","43185.0","2018.0","3.0","","","","","Mortality","Retrieved","Mortality","","43374.0","","43374.0","","","","43256.584583333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.0","23.0","4.0","","","","","","","","","","","","","","","","","","","","","",".  ","Collar redeployed on different animals (CID 332, 1200, 1201)","1201.0"
"Cariboo","Shane White","","","West Chilcotin Wolf Telemetry 2019-2024","Wolf","","","Chantslar Lake","18-13187","7","M","","","","","34720.0","148.01","N","N","GPS","Vectronics","","","43504.0","2019.0","2.0","10.0","402892.0","5780012.0","","Mortality","Retrieved","Mortality","","43585.0","","43588.0","","","","43584.91711805556","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","155.0","248.0","232.0","","","","","","","","","","","Mortality file May 9, 2019",".  ","","1220.0"
"Cariboo","Shane White","","","West Chilcotin Wolf Telemetry 2019-2024","Wolf","","","Kuyakuz Lake","18-13175","12","M","","","","","34721.0","148.16","N","N","GPS","Vectronics","","","43507.0","2019.0","2.0","10.0","390545.0","5890298.0","","Alive","Deployed","Potential Mortality","","","","","","","","43762.66688657407","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","139.0","247.0","223.0","245.0","234.0","245.0","247.0","250.0","190.0","","","","","Mortality file May 9, 2019 - TESTING?",".  ","","1221.0"
"Cariboo","Shane White","","","West Chilcotin Wolf Telemetry 2019-2024","Wolf","","","Hotnarko","18-13181","17","F","","","","","34722.0","148.2","N","N","GPS","Vectronics","","","43509.0","2019.0","2.0","10.0","316420.0","5810227.0","","Unknown","Unknown","Deactivated","Y","","","","","","","43629.792129629626","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","123.0","243.0","238.0","245.0","99.0","","","","","","","","","Mortality file May 9, 2019 - TESTING?",".  ","","1222.0"
"Cariboo","Shane White","","","West Chilcotin Wolf Telemetry 2019-2024","Wolf","","","Nazko","18-13180","8","F","","","","","34723.0","148.28","N","N","GPS","Vectronics","","","43505.0","2019.0","2.0","10.0","437922.0","5878956.0","","Alive","Deployed","Active","","","","","","","","43880.00034722222","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","154.0","248.0","240.0","246.0","233.0","246.0","242.0","236.0","247.0","239.0","247.0","248.0","144.0","Mortality file May 9, 2019 - TESTING?",".  ","","1223.0"
"Cariboo","Shane White","","","West Chilcotin Wolf Telemetry 2019-2024","Wolf","","","Lone wolf","18-13178","6","M","","","","","34724.0","148.25","N","N","GPS","Vectronics","","","43504.0","2019.0","2.0","10.0","345404.0","5817909.0","","Mortality","Retrieved","Mortality","","43527.0","","43561.0","","","","43526.8753125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","162.0","16.0","","","","","","","","","","","","Mortality file May 9, 2019",".  ","","1224.0"
"Cariboo","Shane White","","","West Chilcotin Wolf Telemetry 2019-2024","Wolf","","","Seymour Meadows","18-13191","18","F","","","","","34725.0","148.34","N","N","GPS","Vectronics","","","43509.0","2019.0","2.0","10.0","400786.0","5791821.0","","Alive","Deployed","Active","","","","","","","","43878.12520833333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","123.0","248.0","238.0","246.0","226.0","243.0","245.0","237.0","247.0","239.0","247.0","240.0","4.0","Mortality file May 9, 2019 - TESTING?",".  ","","1225.0"
"Cariboo","Shane White","","","West Chilcotin Wolf Telemetry 2019-2024","Wolf","","","Temapho Lake","18-13186","20","M","","","","","34726.0","148.43","N","N","GPS","Vectronics","","","43509.0","2019.0","2.0","10.0","443669.0","5808281.0","","Unknown","Unknown","Malfunction","Y","","43565.0","","","","","43564.916967592595","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","139.0","248.0","71.0","","","","","","","","","","","Mortality file May 9, 2019",".  ","Malfunction","1226.0"
"Cariboo","Shane White","","","West Chilcotin Wolf Telemetry 2019-2024","Wolf","","","Narcosli Lake","18-13184","15","M","","","","","34727.0","148.47","N","N","GPS","Vectronics","","","43508.0","2019.0","2.0","10.0","433729.0","5863959.0","","Unknown","Unknown","Deactivated","Y","","","","","","","43644.917025462964","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","132.0","248.0","239.0","245.0","216.0","","","","","","","","","Mortality file May 9, 2019 - TESTING?",".  ","","1227.0"
"Cariboo","Shane White","","","West Chilcotin Wolf Telemetry 2019-2024","Wolf","","","Itcha","18-13179","3","F","","","","","34728.0","148.44","N","N","GPS","Vectronics","","","43502.0","2019.0","2.0","10.0","373992.0","5826969.0","","Alive","Deployed","Active","","","","","","","","43677.16711805556","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","177.0","247.0","238.0","240.0","209.0","251.0","","","","","","","","Mortality file Jul 26, 2019",".  ","","1228.0"
"Cariboo","Shane White","","","West Chilcotin Wolf Telemetry 2019-2024","Wolf","","","Nazko","18-13174","14","M","","","","","34729.0","148.08","N","N","GPS","Vectronics","","","43507.0","2019.0","2.0","10.0","445828.0","5890213.0","","Unknown","Unknown","Malfunction","","","","","","","","43679.16699074074","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","139.0","248.0","239.0","247.0","226.0","243.0","10.0","","","","","","","Mortality file May 9, 2019 - TESTING?",".  ","","1229.0"
"Cariboo","Shane White","","","West Chilcotin Wolf Telemetry 2019-2024","Wolf","","","Dean River","18-13182","5","F","","","","","34730.0","148.33","N","N","GPS","Vectronics","","","43503.0","2019.0","2.0","10.0","332587.0","5832494.0","","Mortality","Retrieved","Mortality","","43545.0","","43551.0","","","","43544.91685185185","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","172.0","160.0","","","","","","","","","","","","Mortality file May 9, 2019",".  ","","1230.0"
"Cariboo","Shane White","","","West Chilcotin Wolf Telemetry 2019-2024","Wolf","","","Dean River","18-13176","4","F","","","","","34731.0","148.38","N","N","GPS","Vectronics","","","43503.0","2019.0","2.0","10.0","332587.0","5832358.0","","Alive","Deployed","Active","","","","","","","","43676.16695601852","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","172.0","248.0","237.0","235.0","206.0","233.0","","","","","","","","Mortality file Jul 29, 2019",".  ","","1231.0"
"Cariboo","Shane White","","","West Chilcotin Wolf Telemetry 2019-2024","Wolf","","","Narcosli Lake","18-13188","16","F","","","","","34732.0","148.41","N","N","GPS","Vectronics","","","43508.0","2019.0","2.0","10.0","433489.0","5864146.0","","Alive","Deployed","Active","","","","","","","","43835.625439814816","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","132.0","247.0","229.0","153.0","224.0","245.0","242.0","238.0","247.0","239.0","174.0","38.0","","Mortality file May 9, 2019 - TESTING?",".  ","","1232.0"
"Cariboo","Shane White","","","West Chilcotin Wolf Telemetry 2019-2024","Wolf","","","Tsacha Lake","18-13177","10","M","","","","","34733.0","148.49","N","N","GPS","Vectronics","","","43506.0","2019.0","2.0","10.0","381233.0","5867816.0","","Unknown","Unknown","Malfunction","","","","","","","","43676.41710648148","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","146.0","247.0","239.0","247.0","223.0","228.0","","","","","","","","Mortality file May 9, 2019 - TESTING?",".  ","","1233.0"
"Cariboo","Shane White","","","West Chilcotin Wolf Telemetry 2019-2024","Wolf","","","Seymour Meadows","18-13189","1","F","","","","","34734.0","148.11","N","N","GPS","Vectronics","","","43502.0","2019.0","2.0","10.0","402956.0","5783366.0","","Mortality","retrieved","Deactivated","Y","","43635.0","","","","","43634.91709490741","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","178.0","246.0","234.0","247.0","143.0","","","","","","","","","Mortality file May 9, 2019",".  ","Malfunction","1234.0"
"Cariboo","Shane White","","","West Chilcotin Wolf Telemetry 2019-2024","Wolf","","","Kuyakuz Lake","18-13185","13","F","","","","","34735.0","148.14","N","N","GPS","Vectronics","","","43507.0","2019.0","2.0","10.0","389715.0","5892571.0","","Alive","Deployed","Active","","","","","","","","43854.125439814816","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","137.0","247.0","239.0","232.0","226.0","245.0","245.0","237.0","247.0","239.0","247.0","186.0","","Mortality file May 9, 2019 - TESTING?",".  ","","1235.0"
"Cariboo","Shane White","","","West Chilcotin Wolf Telemetry 2019-2024","Wolf","","","Itcha","18-13190","2","M","","","","","34736.0","148.23","N","N","GPS","Vectronics","","","43502.0","2019.0","2.0","10.0","373125.0","5827712.0","","Alive","Deployed","Active","","","","","","","","43879.12517361111","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","177.0","248.0","237.0","243.0","239.0","244.0","246.0","236.0","248.0","236.0","246.0","248.0","147.0","Mortality file May 9, 2019 - TESTING?",".  ","","1236.0"
"Cariboo","Shane White","","","West Chilcotin Wolf Telemetry 2019-2024","Wolf","","","Temapho Lake","18-13173","19","F","","","","","34737.0","148.31","N","N","GPS","Vectronics","","","43509.0","2019.0","2.0","10.0","444764.0","5806986.0","","Alive","Deployed","Active","","","","","","","","43865.50064814815","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","123.0","248.0","238.0","247.0","196.0","235.0","247.0","238.0","247.0","238.0","248.0","247.0","29.0","Mortality file May 9, 2019 - TESTING?",".  ","","1237.0"
"Cariboo","Shane White","","","West Chilcotin Wolf Telemetry 2019-2024","Wolf","","","Tsacha Lake","18-13172","11","F","","","","","34738.0","148.04","N","N","GPS","Vectronics","","","43506.0","2019.0","2.0","10.0","382314.0","5868732.0","","Unknown","Unknown","Malfunction","Y","","43530.0","","","","","43529.87550925926","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","146.0","40.0","","","","","","","","","","","","Mortality file May 9, 2019",".  ","Malfunction","1238.0"
"Cariboo","Shane White","","","West Chilcotin Wolf Telemetry 2019-2024","Wolf","","","West Rd River ","18-13183","9","F","","","","","34739.0","148.52","N","N","GPS","Vectronics","","","43506.0","2019.0","2.0","10.0","366563.0","5864925.0","","Alive","Deployed","Active","","","","","","","","43710.166979166665","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","146.0","248.0","236.0","244.0","236.0","255.0","245.0","10.0","","","","","","Mortality file Jul 13, 2019",".  ","","1239.0"
"Cariboo","Shane White","","","West Chilcotin Wolf Telemetry 2019-2024","Wolf","","","Chantslar Lake","18-14728","21","M","","","","","25334.0","151.39","N","N","GPS","Vectronics","","","43510.0","2019.0","2.0","10.0","404496.0","5777853.0","","Unknown","Deployed","Malfunction","","","43560.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".  ","Don't have key. Malfunction.","1297.0"
"Skeena","Anne Marie Roberts","","","","Wolf","","","","99-xxxx","","","","","","","42187.0","148.74","","","GPS","Vectronics","VERTEX Lite 2D Iridium","Iridium","","","","","","","","Unknown","Deployed","","","","","","","","","43880.37537037037","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","123.0","","","","1485.0"
"Omineca","Mike Klaczek","","","","Wolf","","","","99-xxxx","","","","","","","42188.0","149.32","","","GPS","Vectronics","VERTEX Lite 2D Iridium","Iridium","","","","","","","","Unknown","Deployed","","","","","","","","","43880.375451388885","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.0","144.0","","","","1486.0"
