    Device Name, Device ID,     Date & Time [GMT],   Date & Time [Local],    Latitude,   Longitude,  Altitude,  Fix Status,  DOP, Temp [C], Main [V], Back [V]
               ,81267,43291.00038,43291.00038,59.7394994,-133.0995178,1746.054,      Unkown,2.4,12,0,0
               ,81267,43291.16728,43291.16728,59.7326686,-133.1081347,1637.969,      Unkown,4.4,6.5,0,0
               ,81267,43291.33375,43291.33375,59.7321572,-133.1142436,1659.637,      Unkown,2.4,6,0,0
               ,81267,43291.50063,43291.50063,59.7324792,-133.1141119,1658.395,      Unkown,2.2,6,0,0
               ,81267,43291.6674,43291.6674,59.7335358,-133.1047203,1653.354,      Unkown,0.8,9,0,0
               ,81267,43291.83375,43291.83375,59.7384808,-133.0781778,1562.203,      Unkown,1.4,12,0,0
               ,81267,43292.00041,43292.00041,59.7304231,-133.076295,1665.898,      Unkown,2.2,8.5,0,0
               ,81267,43292.16706,43292.16706,59.7312658,-133.0982308,1555.521,      Unkown,0.6,8.5,0,0
               ,81267,43292.33372,43292.33372,59.7308764,-133.1057972,1554.222,      Unkown,1.4,6,0,0
               ,81267,43292.50041,43292.50041,59.7320592,-133.1097036,1639.38,      Unkown,1.2,5.5,0,0
               ,81267,43292.66707,43292.66707,59.7367178,-133.1026725,1759.04,      Unkown,1.8,5,0,0
               ,81267,43292.83395,43292.83395,59.7496322,-133.0894686,1534.273,      Unkown,1.6,6,0,0
               ,81267,43293.00039,43293.00039,59.7510103,-133.0865997,1544.27,      Unkown,2.2,11,0,0
               ,81267,43293.16708,43293.16708,59.7678375,-133.0805039,1680.413,      Unkown,1.6,5,0,0
               ,81267,43293.33372,43293.33372,59.7710172,-133.0850847,1654.481,      Unkown,0.8,4.5,0,0
               ,81267,43293.50063,43293.50063,59.7670017,-133.0736758,1794.882,      Unkown,1.8,0,0,0
               ,81267,43293.66705,43293.66705,59.7613656,-133.0832264,1714.183,      Unkown,1,5.5,0,0
               ,81267,43293.83373,43293.83373,59.7581019,-133.0823581,1720.146,      Unkown,2.4,10.5,0,0
               ,81267,43294.00038,43294.00038,59.7812275,-133.1721064,1565.657,      Unkown,1.6,8,0,0
               ,81267,43294.16705,43294.16705,59.7830025,-133.1732031,1556.932,      Unkown,0.8,7.5,0,0
               ,81267,43294.33392,43294.33392,59.7811092,-133.1752444,1596.489,      Unkown,2.6,4.5,0,0
               ,81267,43294.50041,43294.50041,59.7852231,-133.1738603,1549.359,      Unkown,1.6,4.5,0,0
               ,81267,43294.66707,43294.66707,59.7832769,-133.1651347,1535.64,      Unkown,0.8,6,0,0
               ,81267,43294.83374,43294.83374,59.7808383,-133.1727075,1567.773,      Unkown,1.4,14,0,0
               ,81267,43295.00039,43295.00039,59.768815,-133.1660611,1777.814,      Unkown,3,17.5,0,0
               ,81267,43295.16705,43295.16705,59.7610336,-133.1680139,1834.12,      Unkown,2.8,10.5,0,0
               ,81267,43295.33375,43295.33375,59.7543314,-133.1626378,1857.482,      Unkown,0.6,4,0,0
               ,81267,43295.50042,43295.50042,59.7534858,-133.1630989,1855.716,      Unkown,1,3,0,0
               ,81267,43295.66705,43295.66705,59.7523881,-133.1468889,1628.386,      Unkown,3.6,11,0,0
               ,81267,43295.83374,43295.83374,59.7724208,-133.0762664,1777.451,      Unkown,1,10,0,0
               ,81267,43296.00039,43296.00039,59.7697125,-133.0545306,1569.074,      Unkown,1,8,0,0
               ,81267,43296.16747,43296.16747,59.7697072,-133.0558889,1481.444,      Unkown,1.4,6.5,0,0
               ,81267,43296.33373,43296.33373,59.7701669,-133.0556589,1599.738,      Unkown,1,4,0,0
               ,81267,43296.50067,43296.50067,59.7666506,-133.0613972,1667.215,      Unkown,1.4,3.5,0,0
               ,81267,43296.66733,43296.66733,59.7665969,-133.0609942,1655.657,      Unkown,1.4,4,0,0
               ,81267,43296.83374,43296.83374,59.7558133,-133.0435433,1842.218,      Unkown,1.2,6.5,0,0
               ,81267,43297.08374,43297.08374,59.7680303,-133.0522519,1537.102,      Unkown,2.2,8,0,0
               ,81267,43297.58409,43297.58409,59.7638789,-133.0680583,1769.689,      Unkown,1.8,2.5,0,0
               ,81267,43298.08373,43298.08373,59.7546611,-133.1610461,1854.577,      Unkown,1.2,6.5,0,0
               ,81267,43298.58372,43298.58372,59.7507489,-133.1540389,1677.017,      Unkown,1,6,0,0
               ,81267,43299.08372,43299.08372,59.7557919,-133.1642317,1859.825,      Unkown,2.2,13,0,0
               ,81267,43299.58372,43299.58372,59.7781331,-133.1568011,1610.296,      Unkown,2,5.5,0,0
               ,81267,43300.08375,43300.08375,59.7742103,-133.1600381,1650.848,      Unkown,2,6.5,0,0
               ,81267,43300.58373,43300.58373,59.7831225,-133.1625133,1542.188,      Unkown,1.6,8.5,0,0
               ,81267,43301.08411,43301.08411,59.7642719,-133.1660686,57.742,      Unkown,2,14.5,0,0
               ,81267,43301.58372,43301.58372,59.777435,-133.1610906,1637.085,      Unkown,5.8,9,0,0
               ,81267,43302.08374,43302.08374,59.7592097,-133.1553783,1744.253,      Unkown,1.4,19,0,0
               ,81267,43302.58373,43302.58373,59.7714494,-133.1543661,1710.905,      Unkown,1.6,10,0,0
               ,81267,43303.08374,43303.08374,59.7575294,-133.157365,1810.603,      Unkown,1.6,18.5,0,0
               ,81267,43303.58411,43303.58411,59.7537542,-133.1619178,1693.569,      Unkown,2.4,14,0,0
               ,81267,43304.08374,43304.08374,59.7591333,-133.1574231,1750.38,      Unkown,1.2,21,0,0
               ,81267,43304.58372,43304.58372,59.7686075,-133.1598036,1777.399,      Unkown,4.4,12,0,0
               ,81267,43305.08373,43305.08373,59.7573214,-133.1579708,1820.643,      Unkown,1.8,21.5,0,0
               ,81267,43305.58372,43305.58372,59.7570519,-133.1531383,1810.374,      Unkown,1,9.5,0,0
               ,81267,43306.08372,43306.08372,59.7584461,-133.1553394,1768.396,      Unkown,1.4,19,0,0
               ,81267,43306.58372,43306.58372,59.7710206,-133.1479381,1645.009,      Unkown,1,9.5,0,0
               ,81267,43307.084,43307.084,59.7674008,-133.1647769,1814.091,      Unkown,1,18.5,0,0
               ,81267,43307.58372,43307.58372,59.7816517,-133.1624533,1578.642,      Unkown,2.8,14,0,0
               ,81267,43308.08373,43308.08373,59.7583461,-133.1544172,1780.683,      Unkown,1.2,19,0,0
               ,81267,43308.58372,43308.58372,59.7352661,-133.1527197,1337.065,      Unkown,1.4,12.5,0,0
               ,81267,43309.08375,43309.08375,59.7346358,-133.1544094,1320.148,      Unkown,1.6,21,0,0
               ,81267,43309.58374,43309.58374,59.7346411,-133.1543964,1319.803,      Unkown,2.2,16.5,0,0
               ,81267,43310.08372,43310.08372,59.7346425,-133.1544086,1318.572,      Unkown,2.8,22,0,0
               ,81267,43310.58402,43310.58402,59.7249194,-133.1711392,930.829,      Unkown,2,10.5,0,0
               ,81267,43311.08372,43311.08372,59.7064522,-133.1633706,1392.536,      Unkown,0.8,30.5,0,0
               ,81267,43311.58372,43311.58372,59.7078914,-133.1592864,1359.081,      Unkown,1.2,15.5,0,0
               ,81267,43312.08372,43312.08372,59.7039772,-133.1641892,1364.895,      Unkown,1,28.5,0,0
               ,81267,43312.58372,43312.58372,59.7078831,-133.1592878,1363.098,      Unkown,0.8,15,0,0
               ,81267,43313.08414,43313.08414,0,0,0,     No Sats,0,23,0,0
               ,81267,43313.58375,43313.58375,59.7078869,-133.1593008,1365.17,      Unkown,0.8,15.5,0,0
               ,81267,43314.08372,43314.08372,59.7038561,-133.1647858,1363.512,      Unkown,1.8,30,0,0
               ,81267,43314.58372,43314.58372,59.7073861,-133.1580536,1345.652,      Unkown,1.6,12.5,0,0
               ,81267,43315.08372,43315.08372,59.7077236,-133.1615019,1385.058,      Unkown,1.6,16,0,0
               ,81267,43315.58372,43315.58372,59.707785,-133.1598467,1364.844,      Unkown,0.8,10,0,0
               ,81267,43316.08373,43316.08373,59.7072575,-133.1590431,1354.027,      Unkown,1.4,16.5,0,0
               ,81267,43316.58399,43316.58399,59.707825,-133.1604242,1370.361,      Unkown,1.8,13.5,0,0
               ,81267,43317.08399,43317.08399,59.7039872,-133.1645908,1365.393,      Unkown,1.6,22,0,0
               ,81267,43317.58374,43317.58374,59.7078256,-133.1595292,1361.058,      Unkown,1,11,0,0
               ,81267,43318.08375,43318.08375,59.7091481,-133.1594364,1378.041,      Unkown,1.4,16.5,0,0
               ,81267,43318.58372,43318.58372,59.7091947,-133.1589667,1370.377,      Unkown,0.8,11,0,0
               ,81267,43319.08372,43319.08372,59.7077731,-133.1598208,1359.836,      Unkown,1,10.5,0,0
               ,81267,43319.58372,43319.58372,59.707345,-133.1605122,1366.859,      Unkown,1.4,9.5,0,0
               ,81267,43320.08374,43320.08374,59.7071217,-133.1598717,1368.651,      Unkown,0.8,13,0,0
               ,81267,43320.58373,43320.58373,59.7071286,-133.15938,1364.725,      Unkown,0.8,10,0,0
               ,81267,43321.08372,43321.08372,59.7076417,-133.1591486,1356.811,      Unkown,1.2,11.5,0,0
               ,81267,43321.584,43321.584,59.7069669,-133.1592806,1337.036,      Unkown,1.6,9.5,0,0
               ,81267,43322.084,43322.084,59.6776483,-133.1473581,1388.775,      Unkown,1.4,6.5,0,0
               ,81267,43322.58414,43322.58414,0,0,0,     No Sats,0,6,0,0
               ,81267,43323.08375,43323.08375,59.6722939,-133.1809175,1481.744,      Unkown,0.6,10,0,0
               ,81267,43323.58412,43323.58412,59.6729125,-133.1691294,1329.046,      Unkown,3.2,6.5,0,0
               ,81267,43324.08375,43324.08375,59.7039553,-133.1642053,1373.273,      Unkown,1,20.5,0,0
               ,81267,43324.58372,43324.58372,59.70794,-133.1592936,1350.118,      Unkown,1.2,8,0,0
               ,81267,43325.08407,43325.08407,59.7064658,-133.1546911,1187.824,      Unkown,2,17,0,0
               ,81267,43325.58372,43325.58372,59.70784,-133.1604614,1371.697,      Unkown,1,10.5,0,0
               ,81267,43326.08373,43326.08373,59.7078367,-133.1604247,1375.391,      Unkown,0.8,12.5,0,0
               ,81267,43326.58372,43326.58372,59.7062853,-133.1578347,1379.096,      Unkown,2,9,0,0
               ,81267,43327.08372,43327.08372,59.7077939,-133.1612339,1383.967,      Unkown,1.4,13,0,0
               ,81267,43327.58377,43327.58377,59.7087586,-133.1557061,1353.597,      Unkown,1.6,6.5,0,0
               ,81267,43328.08372,43328.08372,59.7089464,-133.1596508,1386.524,      Unkown,1,18.5,0,0
               ,81267,43328.58374,43328.58374,59.7051747,-133.1598978,1350.628,      Unkown,1,2.5,0,0
               ,81267,43329.08372,43329.08372,59.7062331,-133.1619978,1383.655,      Unkown,1.8,11,0,0
               ,81267,43329.58395,43329.58395,59.7068483,-133.1577306,1342.434,      Unkown,1.6,5,0,0
               ,81267,43330.08402,43330.08402,59.7093778,-133.1562633,1356.132,      Unkown,1.6,13.5,0,0
               ,81267,43330.58392,43330.58392,59.7051619,-133.1582144,1305.136,      Unkown,2.2,1.5,0,0
               ,81267,43331.08392,43331.08392,59.7093753,-133.1594622,1380.621,      Unkown,1.6,12,0,0
               ,81267,43331.58374,43331.58374,59.7083006,-133.1572197,1372.99,      Unkown,2.2,2.5,0,0
               ,81267,43332.08372,43332.08372,59.7037503,-133.1647925,1365.763,      Unkown,5.2,16.5,0,0
               ,81267,43332.58402,43332.58402,59.7068528,-133.1610564,1373.418,      Unkown,1,9.5,0,0
               ,81267,43333.08373,43333.08373,59.7085058,-133.1576708,1364.256,      Unkown,1.2,19,0,0
               ,81267,43334.08396,43334.08396,59.7071308,-133.1594531,1356.473,      Unkown,2,14,0,0
               ,81267,43334.58372,43334.58372,59.7065597,-133.1603533,1363.535,      Unkown,1.4,7.5,0,0
               ,81267,43335.08374,43335.08374,59.7065661,-133.1607419,1361.96,      Unkown,2.2,12.5,0,0
               ,81267,43335.58372,43335.58372,59.7073033,-133.1574178,1347.568,      Unkown,1.8,7.5,0,0
               ,81267,43336.08372,43336.08372,59.7070928,-133.1598578,1358.959,      Unkown,0.8,12,0,0
               ,81267,43336.58399,43336.58399,59.7073822,-133.1568722,1343.577,      Unkown,1.4,8,0,0
               ,81267,43337.08372,43337.08372,59.7078592,-133.1593244,1354.223,      Unkown,1.8,8.5,0,0
               ,81267,43337.58399,43337.58399,59.7098344,-133.1551019,1337.996,      Unkown,1.6,6,0,0
               ,81267,43338.08375,43338.08375,59.7088078,-133.0837969,1676.984,      Unkown,0.8,3.5,0,0
               ,81267,43338.58399,43338.58399,59.7405558,-133.0716881,1666.961,      Unkown,2,2.5,0,0
               ,81267,43339.08375,43339.08375,59.80437,-133.1159422,1674.968,      Unkown,4.4,12,0,0
               ,81267,43339.58409,43339.58409,59.8123047,-133.1241372,1534.196,      Unkown,2.8,9,0,0
               ,81267,43340.08407,43340.08407,59.8037597,-133.1306333,1508.595,      Unkown,2.2,11.5,0,0
               ,81267,43340.58394,43340.58394,59.8034103,-133.1387678,1464.15,      Unkown,2.2,7,0,0
               ,81267,43341.08375,43341.08375,59.8082008,-133.1174492,1620.943,      Unkown,1.8,6,0,0
               ,81267,43341.58372,43341.58372,59.8037294,-133.1327369,1542.956,      Unkown,2.4,3,0,0
               ,81267,43342.08399,43342.08399,59.8179881,-133.1090447,1413.392,      Unkown,1,9.5,0,0
               ,81267,43342.58407,43342.58407,59.8112164,-133.0690853,1469.404,      Unkown,1.6,3,0,0
               ,81267,43343.08372,43343.08372,59.7917589,-133.0847206,1547.639,      Unkown,0.8,6,0,0
               ,81267,43343.58373,43343.58373,59.7961031,-133.124985,1579.395,      Unkown,3.2,4,0,0
               ,81267,43344.08372,43344.08372,59.8090289,-133.1280933,1546.438,      Unkown,4.6,2.5,0,0
               ,81267,43344.58375,43344.58375,59.80341,-133.12673,1581.031,      Unkown,1.4,1.5,0,0
               ,81267,43345.08372,43345.08372,59.7941161,-133.1034081,1680.522,      Unkown,1.6,6.5,0,0
               ,81267,43345.58375,43345.58375,59.7876694,-133.1140556,1608.174,      Unkown,2.2,1.5,0,0
               ,81267,43346.08373,43346.08373,59.7900325,-133.0933456,1584.433,      Unkown,4.2,7,0,0
               ,81267,43346.58412,43346.58412,59.8057719,-133.1338106,1381.588,      Unkown,2.2,1.5,0,0
               ,81267,43347.08372,43347.08372,59.7985811,-133.1223247,1617.685,      Unkown,1,10.5,0,0
               ,81267,43347.58406,43347.58406,59.7986917,-133.0937478,1675.31,      Unkown,4.6,1.5,0,0
               ,81267,43348.08395,43348.08395,59.7867586,-133.0567842,1516.838,      Unkown,2.4,10.5,0,0
               ,81267,43348.58395,43348.58395,59.7879531,-133.1042031,1566.62,      Unkown,2.2,2.5,0,0
               ,81267,43349.08374,43349.08374,59.7472519,-133.1397403,1547.742,      Unkown,2,6,0,0
               ,81267,43349.58372,43349.58372,59.760205,-133.15123,1731.69,      Unkown,2.2,1.5,0,0
               ,81267,43350.08372,43350.08372,59.7863961,-133.1642256,1465.148,      Unkown,2,8,0,0
               ,81267,43350.5841,43350.5841,59.7758764,-133.1297878,1421.162,      Unkown,1.8,4,0,0
               ,81267,43351.08374,43351.08374,59.7636886,-133.1178233,1475.311,      Unkown,1,5,0,0
               ,81267,43351.58372,43351.58372,59.7668969,-133.1252503,1447.514,      Unkown,6.8,3,0,0
               ,81267,43352.08374,43352.08374,59.7891892,-133.0406353,1524.593,      Unkown,2,5,0,0
               ,81267,43352.58402,43352.58402,59.7907981,-133.0506567,1485.002,      Unkown,2,1,0,0
               ,81267,43353.08372,43353.08372,59.7847217,-133.0396039,1660.595,      Unkown,1,7.5,0,0
               ,81267,43353.58372,43353.58372,59.7882447,-133.1067572,1570.835,      Unkown,2.6,0.5,0,0
               ,81267,43354.08394,43354.08394,59.8030433,-133.1174564,1641.829,      Unkown,2,11,0,0
               ,81267,43354.58372,43354.58372,59.8045017,-133.1290469,1569.241,      Unkown,1.4,2,0,0
               ,81267,43355.08372,43355.08372,59.7930594,-133.1263383,1530.387,      Unkown,0.8,8,0,0
               ,81267,43355.58375,43355.58375,59.8044633,-133.1247094,1596.023,      Unkown,1.8,-2,0,0
               ,81267,43356.08372,43356.08372,59.7877842,-133.0968806,1561.385,      Unkown,1.4,3.5,0,0
               ,81267,43356.58372,43356.58372,59.7807411,-133.1196481,1438.677,      Unkown,2,3,0,0
               ,81267,43357.08374,43357.08374,59.7176736,-133.1067914,1542.332,      Unkown,1.4,2,0,0
               ,81267,43357.58412,43357.58412,59.7180742,-133.1207422,332.794,      Unkown,1.8,-2,0,0
               ,81267,43358.08414,43358.08414,0,0,0,     No Sats,0,11.5,0,0
               ,81267,43358.58414,43358.58414,0,0,0,     No Sats,0,-3.5,0,0
               ,81267,43359.08414,43359.08414,0,0,0,     No Sats,0,8,0,0
               ,81267,43359.58392,43359.58392,59.7151086,-133.1260344,1352.586,      Unkown,9.6,-1.5,0,0
               ,81267,43360.08414,43360.08414,0,0,0,     No Sats,0,7.5,0,0
               ,81267,43360.58394,43360.58394,59.7140675,-133.0825283,1760.803,      Unkown,1.8,-2.5,0,0
               ,81267,43361.08414,43361.08414,0,0,0,     No Sats,0,8.5,0,0
               ,81267,43361.58414,43361.58414,0,0,0,     No Sats,0,-1,0,0
               ,81267,43362.08411,43362.08411,59.7272575,-133.0594253,-0.516,      Unkown,4.4,3,0,0
               ,81267,43362.58414,43362.58414,0,0,0,     No Sats,0,0,0,0
               ,81267,43363.08411,43363.08411,59.7773542,-133.0732308,0.122,      Unkown,3.6,9.5,0,0
               ,81267,43363.58372,43363.58372,59.7667703,-133.0725125,1816.849,      Unkown,0.8,-1,0,0
               ,81267,43364.08414,43364.08414,0,0,0,     No Sats,0,8,0,0
               ,81267,43364.58411,43364.58411,59.78639,-133.0848272,1633.325,      Unkown,2.4,0,0,0
               ,81267,43365.08372,43365.08372,59.7758072,-133.0858864,1631.659,      Unkown,1,15.5,0,0
               ,81267,43365.58374,43365.58374,59.7558417,-133.0670019,1775.559,      Unkown,2,1,0,0
               ,81267,43366.08414,43366.08414,0,0,0,     No Sats,0,0,0,0
               ,81267,43367.08414,43367.08414,0,0,0,     No Sats,0,1.5,0,0
               ,81267,43367.58372,43367.58372,59.7401275,-133.0905411,1624.176,      Unkown,4.2,2,0,0
               ,81267,43368.08411,43368.08411,59.7103669,-133.0730236,0.473,      Unkown,3.4,3.5,0,0
               ,81267,43368.58414,43368.58414,0,0,0,     No Sats,0,5.5,0,0
               ,81267,43369.08406,43369.08406,59.7162478,-133.1189861,1449.843,      Unkown,1.6,4,0,0
               ,81267,43369.58399,43369.58399,59.7121942,-133.0767597,1778.496,      Unkown,1.2,4,0,0
               ,81267,43370.0841,43370.0841,59.7627547,-133.1162961,0.002,      Unkown,19.2,3,0,0
               ,81267,43370.58414,43370.58414,0,0,0,     No Sats,0,4,0,0
               ,81267,43371.08414,43371.08414,0,0,0,     No Sats,0,6,0,0
               ,81267,43371.58372,43371.58372,59.7498894,-133.1255381,1668.052,      Unkown,1.6,1,0,0
               ,81267,43372.08413,43372.08413,59.7661969,-133.1080442,-0.124,      Unkown,8.2,9.5,0,0
               ,81267,43372.58373,43372.58373,59.7766981,-133.0561161,1743.945,      Unkown,0.8,-2.5,0,0
               ,81267,43373.08414,43373.08414,0,0,0,     No Sats,0,3,0,0
               ,81267,43373.58372,43373.58372,59.7723669,-133.0283608,1514.751,      Unkown,3.4,-1,0,0
               ,81267,43374.08413,43374.08413,59.7760442,-133.0243572,1444.991,      Unkown,4,3,0,0
               ,81267,43374.58413,43374.58413,59.7712839,-133.0279319,-0.527,      Unkown,2.4,0,0,0
               ,81267,43375.08372,43375.08372,59.7767608,-133.0201869,1411.2,      Unkown,1.4,0.5,0,0
               ,81267,43375.58374,43375.58374,59.7759644,-133.02103,1420.076,      Unkown,1,-1,0,0
               ,81267,43376.08414,43376.08414,0,0,0,     No Sats,0,0,0,0
               ,81267,43376.58373,43376.58373,59.7677447,-133.0433678,1575.322,      Unkown,1.4,-1.5,0,0
               ,81267,43377.08414,43377.08414,0,0,0,     No Sats,0,-1.5,0,0
               ,81267,43377.58372,43377.58372,59.7573406,-133.0524114,1792.764,      Unkown,0.8,-2.5,0,0
               ,81267,43378.08414,43378.08414,0,0,0,     No Sats,0,1,0,0
               ,81267,43378.58416,43378.58416,59.7289703,-133.0916794,1495.25,      Unkown,3,3,0,0
               ,81267,43379.08414,43379.08414,0,0,0,     No Sats,0,2.5,0,0
               ,81267,43379.58414,43379.58414,0,0,0,     No Sats,0,4,0,0
               ,81267,43380.08409,43380.08409,59.7245814,-133.1133069,1300.199,      Unkown,1.4,5.5,0,0
               ,81267,43380.58374,43380.58374,59.7266508,-133.1027114,1408.74,      Unkown,1.4,0.5,0,0
               ,81267,43381.08414,43381.08414,0,0,0,     No Sats,0,5.5,0,0
               ,81267,43381.58399,43381.58399,59.7214728,-133.0926142,1511.685,      Unkown,3,4,0,0
               ,81267,43382.08414,43382.08414,0,0,0,     No Sats,0,-4,0,0
               ,81267,43382.58414,43382.58414,59.7216375,-133.0941208,1494.022,      Unkown,1.6,-5,0,0
               ,81267,43383.08411,43383.08411,59.7170661,-133.0949033,0.022,      Unkown,3,0,0,0
               ,81267,43383.58366,43383.58366,59.7268397,-133.0830972,1526.134,      Unkown,1.4,-2,0,0
               ,81267,43384.08413,43384.08413,59.6801708,-133.0926586,1489.66,      Unkown,2.8,0,0,0
               ,81267,43384.58404,43384.58404,59.6079561,-133.0892761,1329.378,      Unkown,2.8,4.5,0,0
               ,81267,43385.08414,43385.08414,0,0,0,     No Sats,0,2,0,0
               ,81267,43385.58374,43385.58374,59.5773806,-133.1298378,1326.405,      Unkown,1.4,5,0,0
               ,81267,43386.08414,43386.08414,0,0,0,     No Sats,0,1.5,0,0
               ,81267,43386.58406,43386.58406,59.5533703,-133.128025,1395.124,      Unkown,7.4,4,0,0
               ,81267,43387.0841,43387.0841,59.5376019,-133.1229642,0.132,      Unkown,2.2,2,0,0
               ,81267,43387.58309,43387.58309,59.5424525,-133.1188025,1565.158,      Unkown,2,5,0,0
               ,81267,43388.08414,43388.08414,0,0,0,     No Sats,0,4,0,0
               ,81267,43388.58406,43388.58406,59.5409136,-133.1308572,1533.752,      Unkown,1.8,3.5,0,0
               ,81267,43389.08414,43389.08414,0,0,0,     No Sats,0,2.5,0,0
               ,81267,43389.58407,43389.58407,59.5313628,-133.1342847,1658.556,      Unkown,1.2,2.5,0,0
               ,81267,43390.08372,43390.08372,59.5317864,-133.2002211,1220.066,      Unkown,1.2,5,0,0
               ,81267,43390.58412,43390.58412,59.534605,-133.1972711,1266.192,      Unkown,2.2,5.5,0,0
               ,81267,43391.08372,43391.08372,59.5351392,-133.1946594,1326.318,      Unkown,2,1.5,0,0
               ,81267,43391.58392,43391.58392,59.5441842,-133.1882844,1498.101,      Unkown,2,-1,0,0
               ,81267,43392.08412,43392.08412,59.5713564,-133.1876081,1438.822,      Unkown,3.6,1.5,0,0
               ,81267,43392.58358,43392.58358,59.5811614,-133.1693344,1715.662,      Unkown,1.6,-1.5,0,0
               ,81267,43393.08372,43393.08372,59.5726711,-133.1187614,1458.306,      Unkown,2.2,-0.5,0,0
               ,81267,43393.58373,43393.58373,59.5717411,-133.111785,1475.109,      Unkown,1.4,-0.5,0,0
               ,81267,43394.08399,43394.08399,59.5555758,-133.1244408,1406.1,      Unkown,3.6,1,0,0
               ,81267,43394.58372,43394.58372,59.54388,-133.1132017,1625.917,      Unkown,1.6,0,0,0
               ,81267,43395.08372,43395.08372,59.5311678,-133.1082725,1363.877,      Unkown,4,2.5,0,0
               ,81267,43395.58374,43395.58374,59.5366708,-133.1005486,1526.417,      Unkown,1,1,0,0
               ,81267,43396.08372,43396.08372,59.5750639,-133.0736936,1453.633,      Unkown,2.2,2.5,0,0
               ,81267,43396.58373,43396.58373,59.5666167,-133.0855747,1575.115,      Unkown,1,1.5,0,0
               ,81267,43397.08402,43397.08402,59.5838367,-133.1092706,1530.191,      Unkown,5,1.5,0,0
               ,81267,43397.58372,43397.58372,59.5736694,-133.11445,1456.761,      Unkown,1.2,-1,0,0
               ,81267,43398.08373,43398.08373,59.570375,-133.0930656,1434.635,      Unkown,1.2,0,0,0
               ,81267,43398.58373,43398.58373,59.5682617,-133.0855978,1546.283,      Unkown,1,-0.5,0,0
               ,81267,43399.08373,43399.08373,59.5710086,-133.0969397,1410.555,      Unkown,1.4,0,0,0
               ,81267,43399.58374,43399.58374,59.5589872,-133.1101125,1526.025,      Unkown,2.4,-1,0,0
               ,81267,43400.08395,43400.08395,59.5876756,-133.1065039,1582.891,      Unkown,5,-0.5,0,0
               ,81267,43400.58373,43400.58373,59.5856244,-133.1113144,1541.963,      Unkown,1,-2.5,0,0
               ,81267,43401.08372,43401.08372,59.5811208,-133.1071417,1520.021,      Unkown,6.4,-3,0,0
               ,81267,43402.08373,43402.08373,59.5862603,-133.0863067,1517.758,      Unkown,2.6,-1.5,0,0
               ,81267,43402.58372,43402.58372,59.5699731,-133.1072022,1596.624,      Unkown,2,-3,0,0
               ,81267,43403.08406,43403.08406,59.5656178,-133.0934944,1466.529,      Unkown,1.2,0.5,0,0
               ,81267,43403.58372,43403.58372,59.5590128,-133.0913861,1618.312,      Unkown,1.4,-2,0,0
               ,81267,43404.08399,43404.08399,59.5719806,-133.0865542,1475.682,      Unkown,2,-3,0,0
               ,81267,43404.58372,43404.58372,59.5733092,-133.0849756,1471.052,      Unkown,1.4,-7,0,0
               ,81267,43405.08411,43405.08411,59.5757022,-133.0773689,1393.307,      Unkown,1.6,-13,0,0
               ,81267,43405.58372,43405.58372,59.5763356,-133.0693272,1493.354,      Unkown,1,-13.5,0,0
               ,81267,43406.08373,43406.08373,59.5761294,-133.0732467,1460.457,      Unkown,0.8,-8,0,0
               ,81267,43406.58372,43406.58372,59.5785739,-133.07271,1389.799,      Unkown,1.2,-7.5,0,0
               ,81267,43407.08392,43407.08392,59.5755569,-133.1001919,1426.014,      Unkown,4.4,-13.5,0,0
               ,81267,43407.58372,43407.58372,59.5731142,-133.0992239,1453.676,      Unkown,1,-8,0,0
               ,81267,43408.08374,43408.08374,59.5767169,-133.0968036,1405.778,      Unkown,0.6,-5.5,0,0
               ,81267,43408.58374,43408.58374,59.5769467,-133.0949211,1390.731,      Unkown,3,-4.5,0,0
               ,81267,43409.08372,43409.08372,59.5807067,-133.1053792,1492.621,      Unkown,0.6,-7,0,0
               ,81267,43409.58372,43409.58372,59.5817422,-133.1019617,1478.212,      Unkown,1.4,-13,0,0
               ,81267,43410.08375,43410.08375,59.5795133,-133.1089111,1483.713,      Unkown,1.8,-13.5,0,0
               ,81267,43410.58372,43410.58372,59.5759072,-133.1027872,1422.805,      Unkown,1.6,-16,0,0
               ,81267,43411.08374,43411.08374,59.5808114,-133.1072169,1504.322,      Unkown,1,-11.5,0,0
               ,81267,43411.58395,43411.58395,59.5812036,-133.1083897,1522.728,      Unkown,1.8,-6,0,0
               ,81267,43412.0841,43412.0841,59.5824889,-133.0871019,1409.639,      Unkown,1.8,-7,0,0
               ,81267,43412.58373,43412.58373,59.586785,-133.0881108,1537.943,      Unkown,0.8,-3,0,0
               ,81267,43413.08373,43413.08373,59.5689336,-133.0727717,1467.514,      Unkown,1.8,0,0,0
               ,81267,43413.58374,43413.58374,59.5671486,-133.0742044,1481.136,      Unkown,1.6,-3,0,0
               ,81267,43414.08372,43414.08372,59.5580189,-133.1204806,1460.698,      Unkown,1.2,-2.5,0,0
               ,81267,43414.58373,43414.58373,59.5587936,-133.1187344,1498.112,      Unkown,1.2,-2.5,0,0
               ,81267,43415.08372,43415.08372,59.5556506,-133.1264086,1390.76,      Unkown,1.4,-3.5,0,0
               ,81267,43415.58374,43415.58374,59.5574742,-133.1209403,1432.563,      Unkown,1,-1.5,0,0
               ,81267,43416.08373,43416.08373,59.5393358,-133.1288625,1596.547,      Unkown,1.2,-1.5,0,0
