CollarSerialNumber,Year,Julianday,Hour,Minute,Activity,Temperature,Latitude,Longitude,HDOP,NumSats,FixTime,2D/3D
030929,14,281,09,02,16,+06,+58.20879,-120.59323,01.9,04,039,3
030929,14,281,21,02,00,+06,+58.20832,-120.58879,00.0,00,060,3
030929,14,282,21,04,08,+08,+58.25309,-120.53706,03.1,05,057,3
030929,14,283,21,04,18,+06,+58.30415,-120.51550,01.1,09,043,3
030929,14,284,21,04,16,+10,+58.32574,-120.55443,01.3,07,052,3
030929,14,285,09,02,41,+07,+58.32957,-120.54540,01.5,07,047,3
030929,14,285,21,02,00,+08,+58.30263,-120.57170,01.5,07,047,3
030929,14,286,09,02,51,+03,+58.31327,-120.56809,01.7,05,057,3
030929,14,286,21,02,19,+06,+58.32014,-120.56308,01.3,08,045,3
030929,14,287,09,02,06,+04,+58.32158,-120.56362,01.7,05,046,3
030929,14,287,21,02,15,+05,+58.32646,-120.55075,01.6,07,038,3
030929,14,288,09,02,15,+03,+58.32912,-120.55066,02.0,05,057,3
030929,14,288,21,02,07,+09,+58.32574,-120.54666,01.3,07,037,3
030929,14,289,09,02,00,+02,+58.32021,-120.55098,01.6,07,042,3
030929,14,289,21,02,00,+10,+58.29721,-120.53920,01.2,07,042,3
030929,14,290,21,04,00,+10,+58.29830,-120.47952,01.7,07,048,3
030929,14,291,21,04,00,+11,+58.31395,-120.42832,01.6,07,052,3
030929,14,292,21,04,00,+13,+58.33094,-120.32884,01.1,09,052,3
030929,14,293,09,02,19,+03,+58.33724,-120.32077,02.3,04,044,3
030929,14,293,21,02,08,+05,+58.33245,-120.33171,02.5,06,046,3
030929,14,294,21,04,00,+06,+58.34369,-120.31412,01.5,07,052,3
030929,14,295,09,02,00,+07,+58.32407,-120.33762,01.1,07,042,3
030929,14,295,21,02,00,+08,+58.30979,-120.35689,01.5,07,042,3
030929,14,296,21,04,00,+03,+58.29111,-120.51503,01.9,05,060,2
030929,14,297,09,02,74,+00,+58.27474,-120.53822,02.0,05,047,3
030929,14,297,21,02,00,+07,+58.25204,-120.53567,01.7,06,043,3
030929,14,298,21,04,00,+10,+58.23134,-120.53215,02.0,04,060,2
030929,14,299,09,02,16,+01,+58.22922,-120.52416,02.3,04,053,3
030929,14,299,21,02,06,+03,+58.22507,-120.53177,02.2,04,052,3
030929,14,300,09,02,42,+01,+58.22446,-120.53476,02.7,06,052,3
030929,14,300,21,02,00,+08,+58.22139,-120.56832,01.2,08,037,3
030929,14,301,21,04,03,+06,+58.22846,-120.57636,02.6,06,047,3
030929,14,302,09,02,09,+02,+58.23218,-120.57917,02.2,06,044,3
030929,14,302,21,02,02,+10,+58.22384,-120.58457,02.2,05,052,3
030929,14,303,21,04,04,+08,+58.22913,-120.58027,02.1,05,052,3
030929,14,304,09,02,51,+03,+58.23404,-120.58451,01.8,05,044,3
030929,14,304,21,02,00,+06,+58.25439,-120.59203,07.1,03,060,2
030929,14,305,21,04,00,+07,+58.24370,-120.57569,02.5,04,057,3
030929,14,308,09,09,30,+02,+58.24917,-120.57048,03.6,04,060,2
030929,14,308,21,02,10,+08,+58.25547,-120.58901,02.1,05,047,3
030929,14,309,21,04,12,+03,+58.14882,-120.71106,01.4,06,052,3
030929,14,310,21,04,02,-01,+58.14871,-120.70985,01.6,05,052,3
030929,14,311,21,04,18,+00,+58.14827,-120.69776,01.6,05,052,3
030929,14,312,21,04,10,-03,+58.19287,-120.65908,02.3,04,052,3
030929,14,313,09,02,37,-06,+58.18785,-120.66018,01.2,07,052,3
030929,14,314,09,04,04,-10,+58.18492,-120.60710,03.6,04,060,2
030929,14,315,09,04,31,-12,+58.17352,-120.61810,02.1,04,060,2
030929,14,315,21,02,00,-08,+58.19962,-120.65634,01.1,07,042,3
030929,14,316,09,02,24,-18,+58.19517,-120.64658,03.0,04,052,3
030929,14,316,21,02,14,-09,+58.18885,-120.68933,01.0,07,057,3
030929,14,317,21,04,01,-11,+58.18872,-120.68067,02.4,05,060,3
030929,14,318,09,02,27,-15,+58.18639,-120.68609,02.9,04,042,3
030929,14,318,21,02,18,-08,+58.18776,-120.68209,02.9,05,053,3
030929,14,319,09,02,07,-06,+58.18538,-120.67398,02.8,04,060,2
030929,14,319,21,02,04,+00,+58.18783,-120.67303,01.4,04,047,3
030929,14,320,09,02,28,-09,+58.18412,-120.67341,01.7,06,053,3
030929,14,320,21,02,09,-04,+58.18779,-120.67324,02.7,06,052,3
030929,14,321,09,02,31,-12,+58.18718,-120.66779,01.8,05,055,3
030929,14,321,21,02,05,+02,+58.18603,-120.67060,03.1,05,058,3
030929,14,322,21,04,19,+02,+58.18614,-120.67025,01.0,08,052,3
030929,14,323,09,02,23,+00,+58.18792,-120.67298,01.5,06,042,3
030929,14,324,09,04,13,+01,+58.17417,-120.63530,01.1,07,057,3
030929,14,325,09,04,50,-02,+58.19475,-120.63793,01.5,06,052,3
030929,14,325,21,02,00,+03,+58.16645,-120.65465,02.6,06,057,3
030929,14,326,21,04,07,-03,+58.11267,-120.64048,04.2,05,052,3
030929,14,327,21,04,02,-08,+58.07723,-120.63719,01.5,06,052,3
030929,14,328,09,02,08,-07,+58.07185,-120.62886,01.5,04,050,3
030929,14,328,21,02,00,-04,+58.08491,-120.62029,01.2,07,037,3
030929,14,329,09,02,35,-09,+58.08446,-120.63342,01.4,06,052,3
030929,14,329,21,02,16,-05,+58.10251,-120.63568,02.4,05,060,2
030929,14,330,21,04,00,+01,+58.13223,-120.63651,00.8,09,052,3
030929,14,331,21,04,13,-15,+58.19210,-120.63384,02.3,06,042,3
030929,14,332,09,02,07,-24,+58.17508,-120.63057,01.8,04,060,2
030929,14,332,21,02,01,-05,+58.16061,-120.61625,00.0,00,060,3
030929,14,335,21,05,08,-15,+58.16716,-120.57659,01.5,05,052,3
030929,14,336,21,04,10,-12,+58.17546,-120.63039,02.0,04,060,2
030929,14,337,09,02,33,-09,+58.19759,-120.66473,01.3,06,042,3
030929,14,337,21,02,01,-06,+58.21434,-120.59463,00.8,09,042,3
030929,14,338,09,02,11,-05,+58.20753,-120.62850,01.2,06,042,3
030929,14,338,21,02,10,-05,+58.20803,-120.62862,01.0,08,052,3
030929,14,339,09,02,14,-18,+58.20591,-120.65226,02.5,03,060,2
030929,14,339,21,02,00,-16,+58.18744,-120.66046,01.3,08,043,3
030929,14,340,09,02,00,-09,+58.18434,-120.68979,00.9,07,048,3
030929,14,340,21,02,00,-08,+58.18888,-120.69027,01.0,08,047,3
030929,14,341,09,02,00,-09,+58.18468,-120.68769,01.3,07,052,3
030929,14,341,21,02,02,-09,+58.17802,-120.66798,01.0,08,042,3
030929,14,342,21,04,00,-01,+58.18614,-120.68592,01.6,05,052,3
030929,14,343,21,04,01,-00,+58.18976,-120.69701,01.0,08,053,3
030929,14,344,09,02,02,-09,+58.19417,-120.69712,02.7,05,052,3
030929,14,344,21,02,45,-09,+58.22294,-120.59754,02.2,06,048,3
030929,14,345,09,02,00,-06,+58.23336,-120.57358,01.5,06,047,3
030929,14,345,21,02,11,-07,+58.22566,-120.50662,01.8,07,042,3
030929,14,346,09,02,17,-04,+58.20740,-120.52673,01.9,05,048,3
030929,14,346,21,02,00,+00,+58.17848,-120.52384,03.3,05,043,3
030929,14,347,09,02,00,-04,+58.18054,-120.52773,00.8,09,053,3
030929,14,347,21,02,07,-03,+58.17942,-120.53742,02.5,05,052,3
030929,14,348,09,02,43,-09,+58.17772,-120.54508,05.0,04,060,2
030929,14,348,21,02,00,-03,+58.18016,-120.53689,01.2,08,047,3
030929,14,349,21,04,00,-01,+58.16642,-120.60768,02.3,06,047,3
030929,14,350,09,02,00,+01,+58.14665,-120.60974,01.9,04,060,2
030929,14,350,21,02,00,-09,+58.14844,-120.77967,01.0,09,043,3
030929,14,351,21,04,22,-04,+58.19655,-120.87821,02.3,05,052,3
030929,14,352,09,02,03,-03,+58.19656,-120.87660,01.2,07,044,3
030929,14,352,21,02,10,-09,+58.17778,-120.89099,03.4,04,051,3
030929,14,353,09,02,02,-03,+58.16503,-120.88291,02.9,05,056,3
030929,14,353,21,02,37,-09,+58.14213,-120.78128,02.1,05,043,3
030929,14,354,09,02,08,-04,+58.14588,-120.77374,01.5,04,060,2
030929,14,354,21,02,09,-04,+58.15065,-120.76813,01.4,07,047,3
030929,14,355,09,02,25,-09,+58.13560,-120.77779,01.7,07,052,3
030929,14,355,21,02,61,-10,+58.18206,-121.02480,01.4,07,042,3
030929,14,356,09,02,06,-12,+58.27950,-121.01094,05.0,04,052,3
030929,14,356,21,02,11,-04,+58.28327,-121.03899,01.6,06,055,3
030929,14,357,09,02,18,-05,+58.29957,-121.01252,01.6,06,037,3
030929,14,357,21,02,10,-02,+58.26476,-120.95598,01.4,07,052,3
030929,14,358,09,02,06,-04,+58.26473,-120.96313,01.4,06,057,3
030929,14,358,21,02,01,-02,+58.25541,-121.02651,01.3,07,052,3
030929,14,359,09,02,01,-07,+58.25419,-121.03197,02.1,06,052,3
030929,14,359,21,02,08,-15,+58.25613,-121.04965,02.4,05,052,3
030929,14,360,09,02,15,-05,+58.25619,-121.05146,03.3,04,060,2
030929,14,360,21,02,04,-12,+58.26279,-121.05005,01.4,07,043,3
030929,14,361,21,04,30,-05,+58.25677,-121.04476,01.3,06,047,3
030929,14,362,21,04,14,-09,+58.24644,-121.03761,01.3,07,042,3
030929,14,363,21,04,02,-05,+58.26349,-121.04898,01.1,07,037,3
030929,14,364,09,02,36,-09,+58.27386,-121.08942,01.9,06,052,3
030929,14,364,21,02,42,-09,+58.26587,-121.05572,02.1,05,060,2
030929,14,365,09,02,22,-04,+58.25827,-121.04232,01.8,05,052,3
030929,14,365,21,02,38,+00,+58.26562,-121.02260,01.5,06,052,3
030929,15,001,09,02,02,+01,+58.28108,-121.03077,01.0,06,052,3
030929,15,001,21,02,04,-08,+58.27956,-121.04510,00.9,08,043,3
030929,15,002,21,04,00,-11,+58.27945,-121.04538,01.1,07,052,3
030929,15,003,09,02,40,-20,+58.27519,-121.02925,02.8,05,043,3
030929,15,003,21,02,06,-08,+58.27236,-121.03968,00.8,09,047,3
030929,15,004,09,02,04,-15,+58.27547,-121.03069,01.2,05,042,3
030929,15,004,21,02,01,-18,+58.27979,-121.04331,01.5,05,042,3
030929,15,005,09,02,00,-09,+58.27946,-121.04274,00.9,08,042,3
030929,15,005,21,02,02,-15,+58.27050,-121.08175,00.8,09,042,3
030929,15,006,09,02,10,-09,+58.27000,-121.08176,01.1,07,042,3
030929,15,006,21,02,31,-08,+58.25708,-121.00513,01.6,07,043,3
030929,15,008,09,06,02,-12,+58.27703,-121.04821,01.1,07,057,3
030929,15,008,21,02,13,-10,+58.27883,-121.05249,01.1,06,057,3
030929,15,009,09,02,06,-15,+58.27942,-121.04543,01.9,05,052,3
030929,15,009,21,02,00,-06,+58.28023,-121.00501,01.1,07,044,3
030929,15,010,09,02,00,-09,+58.28568,-121.01366,01.9,05,047,3
030929,15,010,21,02,10,-15,+58.28606,-121.01387,01.3,06,052,3
030929,15,011,09,02,13,-13,+58.28661,-121.01394,01.4,06,060,3
030929,15,011,21,02,08,-07,+58.28701,-121.02978,01.1,08,042,3
030929,15,012,09,02,01,-05,+58.28351,-121.04019,01.0,06,052,3
030929,15,012,21,02,00,-03,+58.28119,-121.03009,00.9,08,042,3
030929,15,013,09,02,10,-03,+58.27859,-121.04246,01.9,05,052,3
030929,15,013,21,02,07,-03,+58.28627,-121.04805,01.4,06,057,3
030929,15,014,21,04,10,-03,+58.28514,-121.10137,02.8,05,047,3
030929,15,015,09,02,45,-05,+58.29162,-121.08474,01.1,06,052,3
030929,15,015,21,02,58,-09,+58.24329,-121.05281,02.3,04,060,2
030929,15,017,09,06,08,+00,+58.28495,-121.04600,02.3,04,060,2
030929,15,017,21,02,00,-00,+58.29783,-121.01207,01.4,06,047,3
030929,15,018,09,02,13,-06,+58.29755,-121.01097,01.3,07,056,3
030929,15,018,21,02,08,-04,+58.29627,-121.00830,01.7,04,042,3
030929,15,019,09,02,30,+01,+58.29677,-121.00494,02.3,04,042,3
030929,15,019,21,02,20,+01,+58.29711,-121.01040,02.6,04,060,2
030929,15,020,09,02,05,+01,+58.29885,-121.01306,01.4,06,042,3
030929,15,020,21,02,00,-05,+58.28656,-121.01457,03.0,04,042,3
030929,15,021,09,02,00,+05,+58.28690,-121.01356,00.9,08,042,3
030929,15,021,21,02,00,+05,+58.27161,-120.98932,01.9,06,042,3
030929,15,022,09,02,00,+05,+58.26402,-120.99082,02.5,05,037,3
030929,15,022,21,02,00,+08,+58.27008,-120.98972,01.1,07,042,3
030929,15,023,09,02,18,-02,+58.26775,-120.98834,01.6,06,044,3
030929,15,023,21,02,12,+03,+58.26169,-120.99134,04.3,04,038,3
030929,15,024,09,02,07,+00,+58.26177,-120.98800,01.3,07,043,3
030929,15,024,21,02,03,+06,+58.24682,-120.99894,04.2,04,047,3
030929,15,026,21,08,00,+01,+58.24957,-121.05976,01.8,04,060,2
030929,15,027,09,02,00,-05,+58.25451,-121.06132,04.5,05,042,3
030929,15,027,21,02,01,-06,+58.26873,-121.09609,02.5,05,052,3
030929,15,028,09,02,03,-13,+58.26778,-121.09526,02.6,04,060,2
030929,15,028,21,02,02,-06,+58.28332,-121.13430,00.9,09,043,3
030929,15,029,09,02,01,-09,+58.28343,-121.15304,01.9,06,052,3
030929,15,029,21,02,45,-12,+58.29135,-121.08470,01.3,07,052,3
030929,15,030,21,04,00,-06,+58.28597,-121.04795,01.7,06,037,3
030929,15,031,09,02,02,-04,+58.28388,-121.05254,02.0,04,060,2
030929,15,031,21,02,00,-02,+58.28657,-121.04790,01.7,06,042,3
030929,15,032,09,02,13,-13,+58.28770,-121.04627,01.7,07,052,3
030929,15,032,21,02,12,-15,+58.31657,-121.03878,01.2,07,052,3
030929,15,033,09,02,00,-12,+58.31435,-121.02749,01.4,07,052,3
030929,15,033,21,02,40,-17,+58.31472,-121.02469,01.0,09,052,3
030929,15,034,09,02,18,-20,+58.31642,-121.02251,02.2,05,042,3
030929,15,034,21,02,10,-12,+58.31748,-120.99490,02.9,03,060,2
030929,15,035,09,02,10,-09,+58.32099,-121.00083,02.2,05,042,3
030929,15,035,21,02,07,-00,+58.31392,-121.02697,01.8,06,042,3
030929,15,036,09,02,08,-13,+58.31633,-121.02109,02.9,05,055,3
030929,15,037,09,04,11,-15,+58.31626,-121.03844,01.8,06,052,3
030929,15,037,21,02,03,-09,+58.30854,-121.03009,01.6,07,054,3
030929,15,038,09,02,00,-08,+58.30599,-121.02275,01.2,07,038,3
030929,15,038,21,02,00,-13,+58.31184,-120.99147,00.9,08,037,3
030929,15,039,21,04,00,-06,+58.30670,-121.00868,02.7,04,052,3
030929,15,040,09,02,20,-13,+58.30580,-121.01189,01.8,06,042,3
030929,15,040,21,02,00,-12,+58.30387,-121.01338,00.9,09,052,3
030929,15,041,09,02,01,-05,+58.30369,-121.01464,01.1,08,042,3
030929,15,041,21,02,23,-15,+58.30366,-121.01011,04.2,05,042,3
030929,15,042,09,02,02,-10,+58.30215,-121.01108,01.1,08,042,3
030929,15,042,21,02,03,-09,+58.29241,-121.01485,00.9,09,042,3
030929,15,043,09,02,14,-18,+58.29677,-121.02005,02.0,06,052,3
030929,15,043,21,02,08,-05,+58.30681,-121.00912,02.4,06,052,3
030929,15,044,09,02,00,-06,+58.30722,-121.00724,01.4,07,042,3
030929,15,044,21,02,00,-04,+58.30698,-121.02166,01.0,08,053,3
030929,15,045,09,02,08,-09,+58.30600,-121.02295,02.4,05,048,3
030929,15,045,21,02,00,+04,+58.30340,-121.02719,01.8,05,057,3
030929,15,046,09,02,10,-02,+58.30275,-121.02221,01.9,05,037,3
030929,15,046,21,02,00,+00,+58.30580,-121.01883,03.0,04,037,3
030929,15,047,09,02,10,-04,+58.30597,-121.01834,02.5,05,043,3
030929,15,047,21,02,03,-01,+58.30708,-121.01501,00.9,09,052,3
030929,15,048,09,02,03,-04,+58.30813,-121.01503,01.7,06,057,3
030929,15,048,21,02,00,+02,+58.30867,-121.01172,01.3,05,043,3
030929,15,049,09,02,08,-04,+58.30850,-121.01026,01.3,07,052,3
030929,15,049,21,02,00,+04,+58.31193,-121.01199,01.2,06,042,3
030929,15,050,09,02,17,-01,+58.30372,-121.01503,02.6,04,037,3
030929,15,050,21,02,13,+05,+58.30451,-121.00834,03.1,04,057,3
030929,15,051,09,02,25,-02,+58.30350,-121.00886,01.6,06,042,3
030929,15,051,21,02,00,+05,+58.30489,-121.00368,01.3,05,043,3
030929,15,052,09,02,21,+00,+58.30453,-121.00326,02.1,06,060,3
030929,15,052,21,02,00,+04,+58.30464,-121.00831,01.2,05,042,3
030929,15,053,09,02,17,-00,+58.30513,-121.00457,03.1,05,042,3
030929,15,054,09,04,12,+05,+58.30737,-121.00666,01.5,06,052,3
030929,15,054,21,02,21,+05,+58.31628,-121.03857,03.0,05,055,3
030929,15,055,09,02,12,+03,+58.31547,-121.03823,01.5,06,047,3
030929,15,055,21,02,02,-04,+58.31212,-121.01161,01.6,04,052,3
030929,15,057,09,05,17,-04,+58.30924,-121.01004,03.2,05,042,3
030929,15,057,21,02,00,+00,+58.30866,-121.01181,01.1,07,042,3
030929,15,058,09,02,19,-08,+58.30842,-121.01132,02.0,08,057,3
030929,15,058,21,02,00,+01,+58.31218,-121.01144,01.7,06,053,3
030929,15,059,21,04,20,-02,+58.31755,-121.01602,02.3,04,052,3
030929,15,060,09,02,01,-06,+58.31762,-121.01649,01.3,07,042,3
030929,15,060,21,02,00,+04,+58.31414,-121.02942,01.0,07,052,3
030929,15,061,09,02,19,-09,+58.31367,-121.03117,01.1,06,049,3
030929,15,061,21,02,11,-15,+58.29778,-121.02648,01.3,05,052,3
030929,15,062,09,02,08,-15,+58.29863,-121.02648,00.0,00,060,3
030929,15,062,21,02,03,-10,+58.29842,-121.01697,01.0,06,048,3
030929,15,063,09,02,08,-04,+58.30519,-121.01303,03.6,04,060,2
030929,15,063,21,02,09,-00,+58.31095,-121.01029,04.1,05,047,3
030929,15,064,09,02,04,-03,+58.31088,-121.01029,03.5,05,052,3
030929,15,064,21,02,00,+01,+58.31764,-121.04708,02.9,04,037,3
030929,15,065,09,02,33,+03,+58.31674,-121.03889,02.0,07,052,3
030929,15,066,09,04,12,+01,+58.32058,-120.99990,01.2,08,052,3
030929,15,067,09,04,21,+05,+58.31935,-121.00447,01.2,08,048,3
030929,15,067,21,02,00,+07,+58.31301,-120.98663,02.1,05,056,3
030929,15,068,21,04,00,+05,+58.31989,-121.00390,01.9,05,047,3
030929,15,069,09,02,04,+00,+58.31969,-121.00394,02.0,07,037,3
030929,15,069,21,02,01,-00,+58.31310,-120.99456,02.4,04,060,2
030929,15,070,21,04,01,-05,+58.31498,-120.97994,01.6,06,052,3
030929,15,071,21,04,08,-04,+58.31978,-121.00473,01.6,05,052,3
030929,15,072,09,02,03,+05,+58.31779,-121.01510,02.0,05,057,3
030929,15,072,21,02,07,+12,+58.29511,-121.00503,02.6,06,049,3
030929,15,073,09,02,11,+06,+58.29814,-121.01165,01.7,06,046,3
030929,15,073,21,02,00,-01,+58.24661,-121.03810,00.9,07,038,3
030929,15,074,09,02,00,-09,+58.24655,-121.03622,02.0,05,052,3
030929,15,075,21,06,01,+02,+58.25054,-121.06220,01.4,04,056,3
030929,15,076,21,04,04,+05,+58.20435,-121.07264,03.0,03,060,2
030929,15,077,21,04,02,+03,+58.20590,-121.07543,02.4,05,057,3
030929,15,084,09,05,00,+02,+58.16379,-120.52089,01.3,06,042,3
030929,15,084,21,02,02,+01,+58.15887,-120.50635,01.2,05,042,3
030929,15,085,09,02,05,+03,+58.15776,-120.51889,02.2,06,052,3
030929,15,085,21,02,00,+03,+58.16023,-120.50574,01.4,05,057,3
030929,15,086,21,04,03,+05,+58.14431,-120.54721,01.1,07,052,3
030929,15,088,21,07,06,+06,+58.16101,-120.59549,03.4,04,047,3
030929,15,089,09,02,07,+04,+58.15488,-120.57743,03.1,04,042,3
030929,15,089,21,02,03,+06,+58.13735,-120.55564,01.5,05,042,3
030929,15,090,09,02,00,+10,+58.13953,-120.54995,01.1,07,043,3
030929,15,090,21,02,13,+02,+58.13717,-120.54726,01.8,05,037,3
030929,15,091,09,02,11,+02,+58.13942,-120.54664,02.3,05,055,3
030929,15,091,21,02,04,+03,+58.13885,-120.55139,00.8,08,047,3
030929,15,092,09,02,01,+05,+58.13690,-120.54154,01.0,08,052,3
030929,15,092,21,02,00,+05,+58.13946,-120.54650,01.7,04,060,2
030929,15,093,21,04,05,+02,+58.13365,-120.54912,00.9,08,049,3
030929,15,094,09,02,03,+05,+58.13294,-120.54508,01.0,09,053,3
030929,15,094,21,02,00,+04,+58.13695,-120.54170,01.1,07,042,3
030929,15,095,09,02,06,+00,+58.13727,-120.55377,01.6,06,052,3
030929,15,095,21,02,41,+02,+58.13903,-120.55073,02.0,05,037,3
030929,15,096,09,02,23,+08,+58.13655,-120.54179,02.6,06,052,3
030929,15,096,21,02,01,+06,+58.14178,-120.43787,01.2,06,056,3
030929,15,097,09,02,00,+16,+58.14666,-120.43296,01.9,05,047,3
030929,15,098,09,04,01,+09,+58.13949,-120.45491,01.6,05,047,3
030929,15,098,21,02,02,+10,+58.15111,-120.44555,01.9,05,057,3
030929,15,099,09,02,00,+16,+58.14300,-120.42407,01.6,08,037,3
030929,15,099,21,02,21,+11,+58.14169,-120.40614,01.6,05,044,3
030929,15,100,09,02,08,+15,+58.14354,-120.42283,02.3,06,047,3
030929,15,100,21,02,00,+10,+58.14112,-120.40797,01.8,05,043,3
030929,15,101,09,02,07,+08,+58.14389,-120.42243,01.2,07,048,3
030929,15,101,21,02,08,+02,+58.14556,-120.40411,01.1,06,047,3
030929,15,102,09,02,28,+09,+58.13911,-120.42596,01.5,08,042,3
030929,15,102,21,02,01,+06,+58.10530,-120.48923,01.7,04,037,3
030929,15,103,09,02,04,+10,+58.10888,-120.49512,00.9,08,042,3
030929,15,103,21,02,00,+09,+58.04440,-120.54648,01.2,06,037,3
030929,15,104,09,02,16,+09,+58.03062,-120.59199,02.4,05,042,3
030929,15,104,21,02,32,+04,+58.00807,-120.63224,02.6,04,060,2
030929,15,106,09,05,01,+14,+58.01417,-120.61826,01.3,09,047,3
030929,15,106,21,02,02,+07,+57.98917,-120.66999,02.3,03,060,2
030929,15,107,21,04,02,+10,+57.99047,-120.67044,01.9,05,057,3
030929,15,108,21,04,00,+09,+58.01195,-120.60562,01.6,06,052,3
030929,15,109,09,02,04,+10,+58.01654,-120.60335,01.9,05,060,2
030929,15,110,21,06,21,+09,+58.02897,-120.56875,02.1,04,050,3
030929,15,111,09,02,09,+17,+58.02545,-120.56166,01.1,08,037,3
030929,15,112,21,06,00,+09,+58.05889,-120.51564,02.9,03,060,2
030929,15,113,09,02,08,+02,+58.05408,-120.52593,02.3,05,052,3
030929,15,114,21,06,09,+04,+58.08651,-120.49910,01.9,05,043,3
030929,15,116,09,05,04,+12,+58.08996,-120.50167,02.1,05,047,3
030929,15,117,21,05,00,+15,+58.11291,-120.50030,02.0,05,047,3
030929,15,118,09,02,00,+18,+58.11424,-120.50065,02.2,04,037,3
030929,15,118,21,02,08,+14,+58.11396,-120.50243,02.7,04,037,3
030929,15,119,09,02,03,+16,+58.11440,-120.49826,01.7,05,042,3
030929,15,119,21,02,01,+13,+58.11184,-120.48577,02.0,05,049,3
030929,15,120,09,02,11,+14,+58.11266,-120.48752,02.0,05,047,3
030929,15,120,21,02,02,+10,+58.11168,-120.48271,01.4,07,037,3
030929,15,121,09,02,47,+12,+58.11348,-120.48709,01.9,05,042,3
030929,15,121,21,02,00,+09,+58.11310,-120.50177,02.0,06,043,3
030929,15,122,09,02,11,+08,+58.11454,-120.49849,03.6,04,043,3
030929,15,122,21,02,16,+10,+58.11558,-120.49021,02.3,05,042,3
030929,15,123,21,04,00,+09,+58.10451,-120.49223,01.5,07,052,3
030929,15,124,09,02,02,+07,+58.10812,-120.49259,02.3,05,052,3
030929,15,124,21,02,05,+10,+58.10921,-120.49015,03.0,05,042,3
030929,15,125,09,02,03,+10,+58.11453,-120.49852,01.0,06,052,3
030929,15,125,21,02,03,+08,+58.10844,-120.49086,02.0,06,045,3
030929,15,126,09,02,00,+12,+58.10683,-120.48730,02.9,04,056,3
030929,15,126,21,02,04,+14,+58.08924,-120.49414,02.1,06,037,3
030929,15,127,09,02,10,+12,+58.08982,-120.50540,01.8,05,057,3
030929,15,127,21,02,31,+10,+58.08956,-120.49835,01.7,07,050,3
030929,15,128,09,02,07,+18,+58.08625,-120.49900,01.5,04,060,2
030929,15,129,09,04,00,+19,+58.10256,-120.49096,01.2,06,053,3
030929,15,129,21,02,00,+19,+58.10909,-120.50373,01.4,05,042,3
030929,15,130,21,04,08,+20,+58.10973,-120.50549,01.9,06,052,3
030929,15,131,09,02,00,+25,+58.11137,-120.49975,01.1,06,037,3
030929,15,132,09,04,03,+22,+58.10830,-120.50540,01.2,05,047,3
030929,15,132,21,02,00,+19,+58.09500,-120.50491,01.6,08,047,3
030929,15,133,09,02,02,+21,+58.09054,-120.50181,01.4,06,060,2
030929,15,133,21,02,04,+20,+58.09015,-120.49646,04.0,03,060,2
030929,15,134,21,04,20,+17,+58.07833,-120.51859,02.7,04,052,3
030931,13,057,02,08,00,-15,+59.22158,-121.29133,01.3,04,060,2
030931,13,057,10,01,35,-10,+59.21803,-121.29325,02.0,06,047,3
030931,13,057,18,01,47,-05,+59.21825,-121.28439,01.1,07,047,3
030931,13,058,02,01,14,-09,+59.21752,-121.28337,01.4,06,042,3
030931,13,058,10,02,00,-09,+59.21720,-121.28211,00.9,09,057,3
030931,13,058,18,01,34,-01,+59.21577,-121.28147,02.3,05,047,3
030931,13,059,02,01,02,-08,+59.21656,-121.28514,02.8,04,042,3
030931,13,059,10,01,47,-05,+59.21549,-121.28128,01.9,07,037,3
030931,13,059,18,01,52,-02,+59.21215,-121.28342,01.5,06,043,3
030931,13,060,10,03,42,-03,+59.21684,-121.28525,01.8,07,057,3
030931,13,060,18,02,49,-00,+59.21335,-121.30205,01.2,07,060,3
030931,13,061,02,02,01,-05,+59.21336,-121.30112,04.4,03,060,2
030931,13,061,18,03,00,+00,+59.21548,-121.30056,01.7,06,057,3
030931,13,062,02,02,36,-07,+59.21555,-121.30020,01.5,04,060,2
030931,13,062,10,01,36,-10,+59.21560,-121.29985,01.8,05,047,3
030931,13,062,18,01,00,-00,+59.21500,-121.30253,01.2,08,047,3
030931,13,064,10,03,44,-09,+59.21959,-121.29521,00.9,09,047,3
030931,13,064,18,01,47,-02,+59.22287,-121.29896,01.5,06,042,3
030931,13,065,02,01,00,-11,+59.22287,-121.29835,01.2,06,042,3
030931,13,065,10,02,16,-15,+59.22312,-121.29622,01.0,09,052,3
030931,13,065,18,01,33,-12,+59.21580,-121.28155,01.1,08,047,3
030931,13,066,02,02,66,-11,+59.21730,-121.28212,02.2,05,046,3
030931,13,066,10,01,00,-13,+59.21707,-121.28205,00.9,08,048,3
030931,13,066,18,01,59,-06,+59.21580,-121.28237,01.4,07,037,3
030931,13,067,02,01,64,-09,+59.21710,-121.28178,02.0,05,047,3
030931,13,067,10,01,03,-09,+59.21708,-121.28204,01.0,09,042,3
030931,13,067,18,01,46,-04,+59.21789,-121.28515,02.2,06,042,3
